id,bert_sentence,t5_sentence,target,label
3027,Dissecting the social brain: Introducing the EmpaToM to reveal distinct neural networks and brainbehavior relations for empathy and Theory of Mind,Dissecting the social brain: Introducing the EmpaToM to reveal distinct neural networks and brainbehavior relations for empathy and Theory of Mind,not funny,0
68,The Collapse of Toilets in Glasgow.,The Collapse of Toilets in Glasgow.,funny,1
25,Swearing as a Response to Pain - Effect of Daily Swearing Frequency,Swearing as a Response to Pain - Effect of Daily Swearing Frequency,funny,1
217,Interesting in- and outpatient attendances at Hogwarts Infirmary and St Mungo's Hospital for magical maladies.,Interesting in- and outpatient attendances at Hogwarts Infirmary and St Mungo's Hospital for magical maladies.,funny,1
2861,Fos-like immunoreactive neurons following electrical stimulation of the dorsal periaqueductal gray at freezing and escape thresholds,Fos-like immunoreactive neurons following electrical stimulation of the dorsal periaqueductal gray at freezing and escape thresholds,not funny,0
1911,Trail Marking by the Larva of the Madrone Butterfly Eucheira socialis and the Role of the Trail Pheromone in Communal Foraging Behavior,Trail Marking by the Larva of the Madrone Butterfly Eucheira socialis and the Role of the Trail Pheromone in Communal Foraging Behavior,not funny,0
2784,Multiplicatively interacting point processes and applications to neural modeling,Multiplicatively interacting point processes and applications to neural modeling,not funny,0
1154,I Lost It in the Lights: The Effects of Predictable and Variable Intermittent Vision on Unimanual Catching,I Lost It in the Lights: The Effects of Predictable and Variable Intermittent Vision on Unimanual Catching,funny,1
2160,Clinical outcomes of acute myocarditis in childhood.,Clinical outcomes of acute myocarditis in childhood.,not funny,0
167,Selective Responses to Approaching Objects,Selective Responses to Approaching Objects,funny,1
3371,The segregated connectome of late-life depression: a combined cortical thickness and structural covariance analysis,The segregated connectome of late-life depression: a combined cortical thickness and structural covariance analysis,not funny,0
208,How I Became a Pirate,How I Became a Pirate,funny,1
2323,Kairomones and their use for management of entomophagous insects. IV. Effect of kairomones on productivity and longevity ofTrichogmmma pretiosum riley (Hymenoptera: Trichogrammatidae),Kairomones and their use for management of entomophagous insects. IV. Effect of kairomones on productivity and longevity ofTrichogmmma pretiosum riley (Hymenoptera: Trichogrammatidae),not funny,0
2090,Ion beam sputter-fabrication of Bi-YIG films for magnetic photonic applications,Ion beam sputter-fabrication of Bi-YIG films for magnetic photonic applications,not funny,0
592,"Foucault Goes to the Footy: Professionalism, Performance, Prudentialism and Playstations in the Life of AFL Footballers.","Foucault Goes to the Footy: Professionalism, Performance, Prudentialism and Playstations in the Life of AFL Footballers.",funny,1
1177,50-kHz chirping (laughter?) in response to conditioned and unconditioned tickle-induced reward in rats: effects of social housing and genetic variables,50-kHz chirping (laughter?) in response to conditioned and unconditioned tickle-induced reward in rats: effects of social housing and genetic variables,funny,1
1721,Synchronous leaf production and herbivory in juveniles of Gustavia superba,Synchronous leaf production and herbivory in juveniles of Gustavia superba,not funny,0
1864,Female encounter rates and fighting costs of males are associated with lek size in Drosophila mycetophaga,Female encounter rates and fighting costs of males are associated with lek size in Drosophila mycetophaga,not funny,0
526,Methods of human body odor sampling: the effect of freezing.,Methods of human body odor sampling: the effect of freezing.,funny,1
2336,What's new in histochemistry and cell biology?,What's new in histochemistry and cell biology?,not funny,0
470,Outcomes of using the internet for sexual purposes: fulfillment of sexual desires.,Outcomes of using the internet for sexual purposes: fulfillment of sexual desires.,funny,1
1351,The Shape of Holes.,The Shape of Holes.,funny,1
2170,Semiquantitative Evaluation of Prevalent Vertebral Deformities in Men and their Relationship with Osteoporosis: The MINOS Study,Semiquantitative Evaluation of Prevalent Vertebral Deformities in Men and their Relationship with Osteoporosis: The MINOS Study,not funny,0
2812,"The gender warrior: Reformed batterers on abuse, treatment, and change","The gender warrior: Reformed batterers on abuse, treatment, and change",not funny,0
1532,How baseball players prepare to bat: tactical knowledge as a mediator of expert performance in baseball,How baseball players prepare to bat: tactical knowledge as a mediator of expert performance in baseball,funny,1
929,Wrapper Influence on the Perception of Freshness in Bread.,Wrapper Influence on the Perception of Freshness in Bread.,funny,1
1897,Factors regulating annual mating success and reproductive success in spotted sandpipers (Actitis macularia),Factors regulating annual mating success and reproductive success in spotted sandpipers (Actitis macularia),not funny,0
2722,Rhythmic Alpha-Activity Generators in the Human EEG,Rhythmic Alpha-Activity Generators in the Human EEG,not funny,0
1620,Borborygmi as Markers of Psychic Work During the Analytic Session. A Contribution to Freud's Experience of Satisfaction and to Bion's Idea About the Digestive Model for the Thinking Apparatus.,Borborygmi as Markers of Psychic Work During the Analytic Session. A Contribution to Freud's Experience of Satisfaction and to Bion's Idea About the Digestive Model for the Thinking Apparatus.,funny,1
1470,Sudden Whitening of the Hair: An Historical Fiction?,Sudden Whitening of the Hair: An Historical Fiction?,funny,1
1142,"Optimal Wavelet Selection For Analyzing Sanskrit Divine Sound ""OM"".","Optimal Wavelet Selection For Analyzing Sanskrit Divine Sound ""OM"".",funny,1
2935,Incremental sparse Bayesian ordinal regression,Incremental sparse Bayesian ordinal regression,not funny,0
1914,"Deep-sea glass sponges (Hexactinellida) from polymetallic nodule fields in the Clarion-Clipperton Fracture Zone (CCFZ), northeastern Pacific: Part II-Hexasterophora","Deep-sea glass sponges (Hexactinellida) from polymetallic nodule fields in the Clarion-Clipperton Fracture Zone (CCFZ), northeastern Pacific: Part II-Hexasterophora",not funny,0
957,Modulation of pain by emotional sounds: a laser-evoked potential study.,Modulation of pain by emotional sounds: a laser-evoked potential study.,funny,1
1489,Hot air?,Hot air?,funny,1
26,Gorillas in our midst: sustained inattentional blindness for dynamic events,Gorillas in our midst: sustained inattentional blindness for dynamic events,funny,1
1135,The cheater's high: the unexpected affective benefits of unethical behavior.,The cheater's high: the unexpected affective benefits of unethical behavior.,funny,1
2198,"Letter by Stocker and Maghzal regarding article, ""Mitochondrial DNA damage can promote atherosclerosis independently of reactive oxygen species through effects on smooth muscle cells and monocytes and correlates with higher-risk plaques in humans"".","Letter by Stocker and Maghzal regarding article, ""Mitochondrial DNA damage can promote atherosclerosis independently of reactive oxygen species through effects on smooth muscle cells and monocytes and correlates with higher-risk plaques in humans"".",not funny,0
926,Colonic Gas Explosion: Is a Fire Extinguisher Necessary?,Colonic Gas Explosion: Is a Fire Extinguisher Necessary?,funny,1
1553,"Infection, Incest, and Iniquity: Investigating the Neural Correlates of Disgust and Morality","Infection, Incest, and Iniquity: Investigating the Neural Correlates of Disgust and Morality",funny,1
2745,Real and Imagined Body Movement Primes Metaphor Comprehension,Real and Imagined Body Movement Primes Metaphor Comprehension,not funny,0
844,Social change and health law: the court as can-opener; the legislature as soup,Social change and health law: the court as can-opener; the legislature as soup,funny,1
1646,"He Dies, He Scores: Evidence That Reminders of Death Motivate Improved Performance in Basketball","He Dies, He Scores: Evidence That Reminders of Death Motivate Improved Performance in Basketball",funny,1
2938,Voxel-based gray and white matter morphometry correlates of hallucinations in schizophrenia: The superior temporal gyrus does not stand alone,Voxel-based gray and white matter morphometry correlates of hallucinations in schizophrenia: The superior temporal gyrus does not stand alone,not funny,0
2647,Examining the promise of HIV elimination by 'test and treat' in hyperendemic settings.,Examining the promise of HIV elimination by 'test and treat' in hyperendemic settings.,not funny,0
1021,Serotonergic Involvement in the Backward Tumbling Response of the Parlor Tumbler Pigeon,Serotonergic Involvement in the Backward Tumbling Response of the Parlor Tumbler Pigeon,funny,1
2188,Extracorporeal photochemotherapy for the treatment of steroid-resistant chronic GVHD.,Extracorporeal photochemotherapy for the treatment of steroid-resistant chronic GVHD.,not funny,0
750,Facial Expression and Vocal Pitch Height: Evidence of an Intermodal Association,Facial Expression and Vocal Pitch Height: Evidence of an Intermodal Association,funny,1
3053,Postural responses explored through classical conditioning,Postural responses explored through classical conditioning,not funny,0
2372,Acute and long-term efficacy and safety of sildenafil for the treatment of chronic thromboembolic pulmonary hypertension in a heart transplant recipient.,Acute and long-term efficacy and safety of sildenafil for the treatment of chronic thromboembolic pulmonary hypertension in a heart transplant recipient.,not funny,0
181,That Gunk on Your Car,That Gunk on Your Car,funny,1
1273,Voodoo Barbie and the dental office.,Voodoo Barbie and the dental office.,funny,1
2499,Insulin-mediated vasodilation and forearm plethysmography: physiology not pharmacology,Insulin-mediated vasodilation and forearm plethysmography: physiology not pharmacology,not funny,0
1435,EPA California Notify Volkswagen of Clean Air Act Violations,EPA California Notify Volkswagen of Clean Air Act Violations,funny,1
608,The face of schadenfreude: Differentiation of joy and schadenfreude by electromyography.,The face of schadenfreude: Differentiation of joy and schadenfreude by electromyography.,funny,1
3092,Noradrenergic stimulation and motor performance: Differential effects of reboxetine on movement kinematics and visuomotor abilities in healthy human subjects,Noradrenergic stimulation and motor performance: Differential effects of reboxetine on movement kinematics and visuomotor abilities in healthy human subjects,not funny,0
