id,bert_sentence,t5_sentence,target,label
1626,"What ever happened to the ""cool"" kids? Long-term sequelae of early adolescent pseudomature behavior.","What ever happened to the ""cool"" kids? Long-term sequelae of early adolescent pseudomature behavior.",funny,1
3215,"Knead it first, then you gotta suqeeze to get the white stuff out","Knead it first, then you gotta suqeeze to get the white stuff out",funny,1
1928,Well...I yelled at her. Then I got her wet.,Well...I yelled at her. Then I got her wet.,funny,1
2304,You need a wet finish.,You need a wet finish.,funny,1
1952,Highly Linear Power Tracking Doherty Amplifierfor WCDMA Repeater Applications,Highly Linear Power Tracking Doherty Amplifierfor WCDMA Repeater Applications,not funny,0
762,Faculty Perceptions of Plagiarism,Faculty Perceptions of Plagiarism,funny,1
2749,Characterization of neonatal seizures in an animal model of hypoxic-ischemic encephalopathy.,Characterization of neonatal seizures in an animal model of hypoxic-ischemic encephalopathy.,not funny,0
2951,friend thought it would be funny to put a pretzel on my forehead while I was sleeping on the beach,friend thought it would be funny to put a pretzel on my forehead while I was sleeping on the beach,not funny,0
57,went to get a pedicure for the first time,went to get a pedicure for the first time,not funny,0
2142,"The longer it gets, the harder it is.","The longer it gets, the harder it is.",funny,1
3735,I was gonna blow that!,I was gonna blow that!,funny,1
1118,The Case of the Burly Wee Man,The Case of the Burly Wee Man,funny,1
2019,Design of a Sinusoidally Wound 2-D Rotational Core Loss Setup With the Consideration of Sensor Sizing,Design of a Sinusoidally Wound 2-D Rotational Core Loss Setup With the Consideration of Sensor Sizing,not funny,0
1958,girlfriend's friend told her she had seen me shopping with a cute girl,girlfriend's friend told her she had seen me shopping with a cute girl,not funny,0
46,My hand and arm are getting tired.,My hand and arm are getting tired.,funny,1
2339,"teaching swim lessons, a boy was holding a noodle and claimed it was his fishing rod","teaching swim lessons, a boy was holding a noodle and claimed it was his fishing rod",not funny,0
400,The Treatment by Marmite of Megalocytic Hyperchromic Anemia: Occurring in Idiopathic Steatorrhoea (Coeliac Disease),The Treatment by Marmite of Megalocytic Hyperchromic Anemia: Occurring in Idiopathic Steatorrhoea (Coeliac Disease),funny,1
2437,"Son, after she gets off, then you can leave.","Son, after she gets off, then you can leave.",funny,1
1475,Evidence of Online Performance Deterioration in User Sessions on Reddit.,Evidence of Online Performance Deterioration in User Sessions on Reddit.,funny,1
3120,"Knowing Your Lines but Missing Your Cue: Rostral Prefrontal Lesions Impair Prospective Memory Cue Detection, but Not Action-intention Superiority","Knowing Your Lines but Missing Your Cue: Rostral Prefrontal Lesions Impair Prospective Memory Cue Detection, but Not Action-intention Superiority",not funny,0
3349,"RNA of nerve cell bodies and axons after β,β-iminodipropionitrile","RNA of nerve cell bodies and axons after β,β-iminodipropionitrile",not funny,0
2658,Long-term follow-up after coronary stenting with the sirolimus-eluting stent in clinical practice: results from the prospective multi-center German Cypher Stent Registry,Long-term follow-up after coronary stenting with the sirolimus-eluting stent in clinical practice: results from the prospective multi-center German Cypher Stent Registry,not funny,0
859,"thought it would be funny to sneak up behind my cat and scare it with a loud boo! The cat responded by jumping up, and running across my apartment, which would have been fine, except for the fact she left a trail of liquid shit everywhere she went","thought it would be funny to sneak up behind my cat and scare it with a loud boo! The cat responded by jumping up, and running across my apartment, which would have been fine, except for the fact she left a trail of liquid shit everywhere she went",not funny,0
2980,Motor sequence learning-induced neural efficiency in functional brain connectivity,Motor sequence learning-induced neural efficiency in functional brain connectivity,not funny,0
534,"four in the morning, I was asleep with my boyfriend beside me","four in the morning, I was asleep with my boyfriend beside me",not funny,0
983,The 'Jedward' versus the 'Mohawk': a prospective study on a paediatric distraction technique.,The 'Jedward' versus the 'Mohawk': a prospective study on a paediatric distraction technique.,funny,1
332,Running Speeds of Crippled Coyotes,Running Speeds of Crippled Coyotes,funny,1
1200,Art as an indicator of male fitness: does prenatal testosterone influence artistic ability?,Art as an indicator of male fitness: does prenatal testosterone influence artistic ability?,funny,1
860,tried on the new dress I bought for myself,tried on the new dress I bought for myself,not funny,0
878,boyfriend and I were playing around,boyfriend and I were playing around,not funny,0
827,Effects of the Selective Serotonin Reuptake Inhibitor Fluoxetine on Social Behaviors in Male and Female Prairie Voles (Microtus ochrogaster),Effects of the Selective Serotonin Reuptake Inhibitor Fluoxetine on Social Behaviors in Male and Female Prairie Voles (Microtus ochrogaster),funny,1
1030,Amount of Ingested Custard Dessert as Affected by its Color Odor and Texture.,Amount of Ingested Custard Dessert as Affected by its Color Odor and Texture.,funny,1
1594,Anatomy of a bathtub vortex.,Anatomy of a bathtub vortex.,funny,1
2480,"but I don't wanna bend over, I'm all sticky","but I don't wanna bend over, I'm all sticky",funny,1
128,"saw my first boobs ever, at 18, volunteering at a retirement home","saw my first boobs ever, at 18, volunteering at a retirement home",not funny,0
2312,I don't want to put that in my body,I don't want to put that in my body,funny,1
1372,Gnathosonics: A Study of Sounds Produced by the Masticatory Mechanism.,Gnathosonics: A Study of Sounds Produced by the Masticatory Mechanism.,funny,1
2760,"Multiple characteristics analysis of Alzheimer""s electroencephalogram by power spectral density and LempelZiv complexity","Multiple characteristics analysis of Alzheimer""s electroencephalogram by power spectral density and LempelZiv complexity",not funny,0
493,Ventriloquism-an area for research,Ventriloquism-an area for research,funny,1
1384,"Forgiving you is hard, but forgetting seems easy: can forgiveness facilitate forgetting?","Forgiving you is hard, but forgetting seems easy: can forgiveness facilitate forgetting?",funny,1
2943,Attachment-style differences in the ability to suppress negative thoughts: Exploring the neural correlates,Attachment-style differences in the ability to suppress negative thoughts: Exploring the neural correlates,not funny,0
1848,five year old daughter was watching cartoons on TV,five year old daughter was watching cartoons on TV,not funny,0
2833,Calcium Channel and NMDA Receptor Activities Differentially Regulate Nuclear C/EBPβ Levels to Control Neuronal Survival,Calcium Channel and NMDA Receptor Activities Differentially Regulate Nuclear C/EBPβ Levels to Control Neuronal Survival,not funny,0
2476,Maybe we should try something horny.,Maybe we should try something horny.,funny,1
1990,"cleaning up, I dropped a box of thumbtacks, spilling them all over the floor","cleaning up, I dropped a box of thumbtacks, spilling them all over the floor",not funny,0
1007,Sitting Height and Leg Length in Old Virginians,Sitting Height and Leg Length in Old Virginians,funny,1
1246,Estimation of urine specific gravy using dipstick,Estimation of urine specific gravy using dipstick,funny,1
360,The spermicidal potency of Coca-Cola and Pepsi-Cola,The spermicidal potency of Coca-Cola and Pepsi-Cola,funny,1
3532,I'm really getting tired of having this thing in my mouth.,I'm really getting tired of having this thing in my mouth.,funny,1
1417,Effects of Horizontal Whole-Body Vibration on Reading.,Effects of Horizontal Whole-Body Vibration on Reading.,funny,1
640,Fruit Machine Addiction in Females: A Case Study.,Fruit Machine Addiction in Females: A Case Study.,funny,1
166,"eating with my kids at McDonalds, my son put his hand up and wanted me to give him a high five","eating with my kids at McDonalds, my son put his hand up and wanted me to give him a high five",not funny,0
3201,saw my girlfriend going into my best friend's dorm room and suspected her to cheat on me so I placed a camera in his room to spy on them,saw my girlfriend going into my best friend's dorm room and suspected her to cheat on me so I placed a camera in his room to spy on them,not funny,0
743,make sure you bend your knees and grip it tight or we won't get anywhere,make sure you bend your knees and grip it tight or we won't get anywhere,funny,1
1166,He just shoved his head in between my legs!,He just shoved his head in between my legs!,funny,1
1898,Oxygen consumption of post-smolt Atlantic salmon during crowding and handling stress,Oxygen consumption of post-smolt Atlantic salmon during crowding and handling stress,not funny,0
2074,HTSC Levitation Experiment With AC Current Modeling After EDS Maglev,HTSC Levitation Experiment With AC Current Modeling After EDS Maglev,not funny,0
1027,A rare case report of tracheal leech infestation in a 40-year-old woman.,A rare case report of tracheal leech infestation in a 40-year-old woman.,funny,1
