id,bert_sentence,t5_sentence,target,label
2425,"a supervisor at a water park, several clients came up to me and complained about a topless girl in our wave pool","a supervisor at a water park, several clients came up to me and complained about a topless girl in our wave pool",not funny,0
130,which side sucks and which side blows?,which side sucks and which side blows?,funny,1
1723,"Spread your legs, bend over, and remember, keep going until it comes out.","Spread your legs, bend over, and remember, keep going until it comes out.",funny,1
2071,friend told the cute waiter it was my birthday,friend told the cute waiter it was my birthday,not funny,0
3455,asked a very cute fireman for his number just in case I needed him to come to my rescue,asked a very cute fireman for his number just in case I needed him to come to my rescue,not funny,0
954,That's the longest ride I've ever had!,That's the longest ride I've ever had!,funny,1
555,Thanks for letting me know you were coming inside!,Thanks for letting me know you were coming inside!,funny,1
2418,I can't fit it in my mouth! The cream keeps coming out and getting all over my hands!,I can't fit it in my mouth! The cream keeps coming out and getting all over my hands!,funny,1
1930,girlfriend and I went down to the pier,girlfriend and I went down to the pier,not funny,0
1536,finally got the courage to tell my parents that I'm gay,finally got the courage to tell my parents that I'm gay,not funny,0
2431,hooked up with the guy I've been seeing,hooked up with the guy I've been seeing,not funny,0
201,11 year old brother walked in on me sitting on my boyfriend's ass and giving him a back massage,11 year old brother walked in on me sitting on my boyfriend's ass and giving him a back massage,not funny,0
2965,Reach down there and pull out some balls.,Reach down there and pull out some balls.,funny,1
2023,boyfriend of six months said he wanted to take our relationship one step further,boyfriend of six months said he wanted to take our relationship one step further,not funny,0
368,make sure to lick your reeds to keep them nice and wet.,make sure to lick your reeds to keep them nice and wet.,funny,1
973,started a fight at a lesbian bar and lost,started a fight at a lesbian bar and lost,not funny,0
3626,KEVIN! Stop slapping it like that! Just smoothly slide it in!,KEVIN! Stop slapping it like that! Just smoothly slide it in!,funny,1
1634,Find the hole with the tip and put it in. If you miss you will hear a sound. Push hard and keep it straight. Take your time so you don't mess up.,Find the hole with the tip and put it in. If you miss you will hear a sound. Push hard and keep it straight. Take your time so you don't mess up.,funny,1
2435,flamingo,flamingo,funny,1
816,My arm is so tired...it feels like its about to fall off.,My arm is so tired...it feels like its about to fall off.,funny,1
1954,"took a cute girl out to an arcade date, and mercilessly dominated her in every game there to the point she refused to talk to me afterwards","took a cute girl out to an arcade date, and mercilessly dominated her in every game there to the point she refused to talk to me afterwards",not funny,0
1316," dont push it too hard, it'll bleed."," dont push it too hard, it'll bleed.",funny,1
3762,this one's ugly but doable.,this one's ugly but doable.,funny,1
1905,"I prefer the ones that are wider and softer over the skinner, harder ones; those just squirt too strong","I prefer the ones that are wider and softer over the skinner, harder ones; those just squirt too strong",funny,1
256,You have to use two fingers.,You have to use two fingers.,funny,1
3678,lost a bet with my girlfriend,lost a bet with my girlfriend,not funny,0
3269,I cant blow hard enough to keep it up.,I cant blow hard enough to keep it up.,funny,1
3167,"Its a little stiff, but I can manage","Its a little stiff, but I can manage",funny,1
1472,"No, I want to wait so I can get more than just the head in my mouth.","No, I want to wait so I can get more than just the head in my mouth.",funny,1
1699,Push it in harder!,Push it in harder!,funny,1
2217,Let go of me!,Let go of me!,funny,1
1605,girlfriend dropped me off for a class and I accidentally closed my exceptionally baggy pants in the passenger door,girlfriend dropped me off for a class and I accidentally closed my exceptionally baggy pants in the passenger door,not funny,0
1329,"Its longer then I'm used to, but I handled it okay.","Its longer then I'm used to, but I handled it okay.",funny,1
560,got a new CD player for my car and an alarm installed for added security.,got a new CD player for my car and an alarm installed for added security.,not funny,0
1877,had to re-take an hour long MRI scan because I got an erection midway through,had to re-take an hour long MRI scan because I got an erection midway through,not funny,0
373,"was home alone in the shower when in the opening of the curtain, I could see a man in a ski mask","was home alone in the shower when in the opening of the curtain, I could see a man in a ski mask",not funny,0
2957,"OMG, it's not coming out! No matter how much I suck, its too thick.","OMG, it's not coming out! No matter how much I suck, its too thick.",funny,1
2767,new cocktail dress: $300,new cocktail dress: $300,not funny,0
2839,This morning I blew it so hard I thought I was going to throw up.,This morning I blew it so hard I thought I was going to throw up.,funny,1
3002,this is a ball-handling skill.,this is a ball-handling skill.,funny,1
3299,It keeps being dried up when I pop open a new one,It keeps being dried up when I pop open a new one,funny,1
1684,We haven't done 69 in a long time so you might not remember how to do it.,We haven't done 69 in a long time so you might not remember how to do it.,funny,1
1167,drunk dialed my mom and told her I was so high and drunk that I thought the KGB was coming after me,drunk dialed my mom and told her I was so high and drunk that I thought the KGB was coming after me,not funny,0
2024,It's still not very big,It's still not very big,funny,1
1204,shove it in deeper we don't want it slipping out,shove it in deeper we don't want it slipping out,funny,1
2916,"it better taste good, cause it's coming fast.","it better taste good, cause it's coming fast.",funny,1
972,"It's so deep, and moist!","It's so deep, and moist!",funny,1
1155,We're doing oral presentations today.,We're doing oral presentations today.,funny,1
2036,"I got down on one knee, and was in the middle of saying Will you marry me?, she answered a text message","I got down on one knee, and was in the middle of saying Will you marry me?, she answered a text message",not funny,0
3898,I found out that the woman I'm currently dating used to be a man,I found out that the woman I'm currently dating used to be a man,not funny,0
1071,"It's so big, look at all the white stuff coming out","It's so big, look at all the white stuff coming out",funny,1
3012,"Man, I could honk on this thing all day!","Man, I could honk on this thing all day!",funny,1
774,was at the mall shoplifting when a girl who looked my age pointed to a shirt I had in my bag,was at the mall shoplifting when a girl who looked my age pointed to a shirt I had in my bag,not funny,0
324,learned that removing your boyfriends boxers with your teeth is waaaay less sexy when you accidentally bite a chunk of his pubes and yank them out in the process,learned that removing your boyfriends boxers with your teeth is waaaay less sexy when you accidentally bite a chunk of his pubes and yank them out in the process,not funny,0
