sentence,label,idx
Improved Elephant Herding Optimization for Multiobjective DER Accommodation in Distribution Systems,0,1967
A Population-Based Study on Bowel Habits in a Korean Community: Prevalence of Functional Constipation and Self-Reported Constipation,0,2643
A 60 GHz Phase Shifter Integrated With LNA and PA in 65 nm CMOS for Phased Array Systems,0,1988
A Delphi Approach to Reach Consensus on Primary Care Guidelines regarding Youth Violence Prevention.,0,2172
Brain mechanisms of visual long-term memory retrieval in primates,0,2783
Association Football on Mars.,1,932
Alternaria and paecilomyces keratitis associated with soft contact lens wear.,0,2147
Can quantitative iodine parameters on DECT replace perfusion CT parameters in colorectal cancers?,0,2426
Life Is Too Short to RTFM: How Users Relate to Documentation and Excess Features in Consumer Products,1,131
Variation in acid tolerance of certain freshwater crustaceans in different natural waters,0,1724
Curve networks compatible with G2 surfacing,0,2072
Courtship Behaviour of Ostriches Towards Humans Under Farming Conditions in Britain.,1,955
"Contextual influences on baseball ball-strike decisions in umpires, players, and controls",1,556
Comment on Atorvastatin Safety in Kawasaki Disease Patients with Coronary Artery Aneurysms,0,2419
Earthworm invasion into previously earthworm-free temperate and boreal forests,0,1931
St. Ephrem on the Scent of Salvation,1,1537
Transcatheter arterial infusion therapy in the treatment of advanced pancreatic cancer: A feasibility study,0,2432
Toxoplasma gondii Dopamine a missing link between schizophrenia and toxoplasmosis?,1,202
Ultrastructural characteristics of glial fibrillary acidic protein expression in epoxy resin-embedded human brain tumors,0,2966
An EDGE/GSM Quad-Band CMOS Power Amplifier,0,2024
The Personality of Vegetables: Botanical Metaphors for Human Characteristics,1,369
Sleep-related erections throughout the ages.,1,974
"Cetaceans, Sex and Sea Serpents: An Analysis of the Egede Accounts of a ""Most Dreadful Monster"" Seen Off the Coast of Greenland in 1734.",1,1635
Bronchial artery embolization to control hemoptysis: A review,0,2436
The Fly Trap,1,817
Calculating exciting fields using the fast multipole method and an integral transformation to the coil surface,0,1955
Rectal Impalement by Pirate Ship: A Case Report,1,1317
Oak somatic and gametic embryos maturation is affected by charcoal and specific aminoacids mixture,0,1906
Clowning: An Opportunity for Ministry.,1,257
Behavioral phenotype and BDNF differences related to apoE isoforms and sex in young transgenic mice,0,3270
"Electrolytic Lesions of the Fimbria/Fornix, Dorsal Hippocampus, or Entorhinal Cortex Produce Anterograde Deficits in Contextual Fear Conditioning in Rats",0,3168
Women who prefer longer penises are more likely to have vaginal orgasms (but not clitoral orgasms): implications for an evolutionary theory of vaginal orgasm.,1,1473
Characterization of Organic Illumination Systems,1,1700
Characteristics of Left Atrial Deformation Parameters and Their Prognostic Impact in Patients with Pathological Left Ventricular Hypertrophy: Analysis by Speckle Tracking Echocardiography.,0,2218
"The Ideal Prepuce in Ancient Greece and Rome: Male Genital Aesthetics and Their Relation to Lipodermos, Circumcision, Foreskin Restoration, and the Kynodesme",1,1606
Do features of Mozart's letter-writing style indicate the presence of a neuropsychiatric disorder? Controversies about the Basle letters,1,1330
Would Tarzan believe in God? Conditions for the emergence of religious belief.,1,561
Effects of environmental temperatures on alcohol dehydrogenase activity levels in Drosophila melanogaster,0,1878
Ant workers exhibit specialization and memory during raft formation.,1,374
Electrochemical skin conductance to measure sudomotor function: the importance of not misinterpreting the evidence,0,2958
Schizophrenia as a Disorder of Molecular Pathways,0,2768
Lessons from the DREAM2 Challenges.,0,2840
Auditory response to intracochlear electric stimuli following furosemide treatment,0,3003
Widening the horizon of neonatal neurophysiology,0,3300
Aesthetic fitness: How sexual selection shaped artistic virtuosity as a fitness indicator and aesthetic preferences as mate choice criteria,1,1685
Every cloud has a silver lining: positive effects of deviant coworkers.,1,1168
Cooperative localization for disconnected sensor networks and a mobile robot in friendly environments,0,2025
The Lazy Bureaucrat Scheduling Problem.,1,1205
Automatic orienting of visuospatial attention in Parkinson's disease,0,2917
Obesity and Crime: Is There a Relationship?,1,973
May I Curse a Referee? Swear Words and Consequences.,1,1156
Step-Up/Step-Down DCDC ZVS PWM Converter With Active Clamping,0,2037
Microvascular disturbances and edema formation after repetitive ischemia of gerbil brain,0,3369
The Cruel Vegetarian,1,1072
Otolith inputs to pursuit neurons in the frontal eye fields of alert monkeys,0,3013
"Sexual Frequency Predicts Greater Well-Being, But More is Not Always Better",1,775
Nonpolitical Images Evoke Neural Predictors of Political Ideology,1,325
Complications in laparoscopic adrenalectomy: the value of experience,0,2252
Consequences of Erudite Vernacular Utilized Irrespective of Necessity: Problems with Using Long Words Needlessly,1,85
An fMRI study of auditory hallucinations in patients with epilepsy.,0,2682
A hippocampal model predicts a fluctuating phase transition when learning certain trace conditioning paradigms,0,2957
"A Perceptual Study of Robot Design in the Japanese Robot Anime Series, ""Mobile Suit Gundam""",1,1590
The role of participation sampling and statistical analysis in medical research,0,2660
Wilms tumor: a new method for quantification of lung metastatic tumor burden,0,2447
Patterns of Secondary Range Formation for Heracleum sosnowskyi and H. mantegazzianum on the Territory of Russia,0,1921
The Pitch Drop Experiment,1,92
"Distribution of catecholaminergic and peptidergic cells in the gerbil medial amygdala, caudal preoptic area and caudal bed nuclei of the stria terminalis with a focus on areas activated at ejaculation",0,3155
"The ""bagel head"" cosmetic modification: myths and medical complications for dermatologists to consider.",1,431
Understanding and predicting suicidality using a combined genomic and clinical risk assessment approach,0,2828
"Cingulate, Frontal, and Parietal Cortical Dysfunction in Attention-Deficit/Hyperactivity Disorder",0,3192
Saccharomyces boulardii upgrades cellular adaptation after proximal enterectomy in rats.,0,2340
Sliding window adaptive filter with diagonal loading for estimation of sparse UWA channels,0,2106
Why revelations have occurred on mountains? Linking mystical experiences and cognitive neuroscience.,1,1346
Presence of pathogenic bacteria in ice cubes and evaluation of their survival in different systems,1,258
The Role of Intra-Oral Manipulation on the Perception of Sensory Attributes.,1,889
Latency variability and the identification of antidromically activated neurons in mammalian brain,0,3367
"Efficacy and safety of the ""mother's kiss"" technique: a systematic review of case reports and case series",1,1467
Hemispheric differences and similarities in comprehending more and less predictable sentences,0,3115
Investment Behavior and the Negative Side of Emotion.,1,1642
Unrealistic Optimism in Internet Events.,1,389
Infiltrative Hepatocellular Carcinoma,0,2384
Cultural Evolution as a Possible Triggering or Causative Factor of Common Baldness.,1,274
Arthroscopic removal of a plastic soft drink bottle cap in the knee: a case report.,1,757
Dominance and the dynamics of phenotype-limited distribution in common cranes,0,1926
Distinct effect of 5-HT1A and 5-HT2A receptors in the medial nucleus of the amygdala on tonic immobility behavior,0,3126
A Compact and Low-Profile Loop Antenna With Multiband Operation for Ultra-Thin Smartphones,0,1957
Electrophysiological Parameters and the Possibility of Increasing Imaginal Creativity Using Monetary Rewards,0,3357
British Society of Gastroenterology guidelines for the management of the irritable bowel syndrome.,0,2177
Measuring the Distribution of Spitefulness,1,803
A fast algorithm for feature extraction of hyperspectral images using the first order statistics,0,2077
"Time-Domain Analysis of ""OM"" Mantra to Study It's [sic] Effect on Nervous System.",1,1208
Nurr1 deficiency predisposes to lactacystin-induced dopaminergic neuron injury in vitro and in vivo,0,2931
Arterial Coronary Bypass Grafting: Targeting the Interventricular Septum.,0,2559
"Robust Bayesian estimation of the location, orientation, and time course of multiple correlated neural sources using MEG",0,2724
Exploring Stock Managers' Perceptions of the Human-Animal Relationship on Dairy Farms and an Association with Milk Production,1,152
Effects of autologous platelet concentrate and serum on retinal wound healing in an animal model,0,2293
How baseball outfielders determine where to run to catch fly balls,1,715
Potential U.S. Population Impact of the 2017 ACC/AHA High Blood Pressure Guideline.,0,2592
Pie-eyed and deskless,1,545
Fruit Machine Addiction in Females: A Case Study.,1,640
Adrenocorticoid action in the spinal cord: Some unique molecular properties of glucocorticoid receptors,0,2746
Geographic pattern of central retinal sensitivity after intravitreal triamcinolone for diabetic macular edema,0,3338
EEG-directed connectivity from posterior brain regions is decreased in dementia with Lewy bodies: a comparison with Alzheimer's disease and controls,0,3361
The economics of Computer Hacking.,1,424
Goal-directed reaching: the allocentric coding of target location renders an offline mode of control,0,2959
Embedding recurrent neural networks into predator-prey models,0,3220
An Introduction to Dr. Carl A. Zapffe's Classic Paper: A Reminder on E=mc2,1,660
Testing Acaricide Susceptibility of the Brown Dog Tick Rhipicephalus sanguineus (Latreille 1806). II Teabag Method.,1,798
Neuregulin 1 ICE-single nucleotide polymorphism in first episode schizophrenia correlates with cerebral activation in fronto-temporal areas,0,3386
Effects of synaptic connectivity on liquid state machine performance,0,3250
Area- and Power-Efficient Design of Daubechies Wavelet Transforms Using Folded AIQ Mapping,0,2009
The Dignity of Living Beings With Regard to Plants. Moral Consideration of Plantsfor Their Own Sake,1,100
CA1 inactivation impairs episodic-like memory in rats,0,2899
Clinical significance of low voltage in asymptomatic patients with pericardial effusion free of heart disease.,0,2497
Transfer of cyanobacterial carbon to a higher trophic-level fish community in a eutrophic lake food web: fatty acid and stable isotope analyses,0,1872
A Gate Driver With Integrated Deadtime Controller,0,2047
Honeybee combs: how the circular cells transform into rounded hexagons.,1,756
Finding a Horseshoe on the Beaches of Rio,1,977
[Treatment of a neurotrophic corneal ulcer with solid platelet-rich plasma and Tutopatch®].,0,2164
First In-Core Simultaneous Measurements of Nuclear Heating and Thermal Neutron Flux Obtained With the Innovative Mobile Calorimeter CALMOS Inside the OSIRIS Reactor,0,1941
Clozapine treatment increases serum glutamate and aspartate compared to conventional neuroleptics,0,2826
