,sentence,label,idx
2938,we did it in the bathroom and it got all over my face.,1,3412
2939,girlfriend wanted to name my penis,0,1051
2940,boyfriend sent me a text saying to call him,0,2383
2941,But I banged him!,1,2882
2942,man came up to me at the bus stop,0,317
2943,"It's in right! Why does it hurt so much, it's not like it's my first time or anything!",1,2184
2944,I can't wait to put this in my mouth!,1,3122
2945,Where do I stick this thing?,1,992
2946,was woken up by my own fart,0,1221
2947,"I know, he licks and licks and makes everything wet!",1,3032
2948,6 year old daughter somehow learned about sex,0,2514
2949,"Yeah, you can only play with so many balls.",1,3775
2950,"fiance was performing oral on me, when I heard him start making a Waka waka waka waka noise",0,755
2951,"crush was walking up to me and I put my earphones in, playing hard to get",0,1737
2952,stop messing around in her shrubbery down there.,1,428
2953,"was driving my family home, when my 7 year old son had to pee",0,3287
2954,tried to suck my own penis,0,944
2955,discovered my boyfriend of 5 months runs a website where men can submit nude or semi nude pictures of their ex's for revenge,0,1445
2956,"Put it all the way in, but be sure not to release until you've pulled out.",1,1784
2957,"I can't, it wont go in any further, and if I push it anymore it'll get stuck!",1,3501
2958,"Hold on this will be amazing, if I can find it.",1,2960
2959,"work, a little boy shyly told his mom he thought I was cute",0,3657
2960,threw a party while my parents were gone,0,3083
2961,"found out that it is never, ever a good idea to put a band-aid of any kind on your penis, because eventually you will have to take it off",0,146
2962,told my boyfriend I wanted to see more of his passionate side,0,1492
2963,You're going to have to pull out before I can get in there.,1,2082
2964,"Wow, I didn't know they came that small.",1,3188
2965,Oh my God! It keeps on coming!,1,3410
2966,was riding my bike without the seat cover on,0,1989
2967,boyfriend asked how I could go to the bathroom and leave my tampon in at the same time,0,2322
2968,"Wow, you suck a lot! You suck more than I do!",1,797
2969,"girl I'm secretly in love with, whom I was talking to on MSN, told me she'd brb in 10, no wait 20, oh make that 30 min depending on her boyfriend's stamina",0,458
2970,got into a huge fight with my boyfriend,0,2699
2971,Oh wait this is too small. I want it bigger.,1,3615
2972,"at football practice, my teammates and I were on water break",0,2822
2973,found out my angry ex girlfriend put Nair in my shampoo before moving out of my dorm,0,2421
2974,"Hey! I can't find the other ball, there is only one here",1,2904
2975,aunt came into the world,0,694
2976,turned on my camera to find pictures of my dad's secretary giving him a blowjob,0,1593
2977,Travis! Just go down already!,1,2163
2978,"Don't hug him, you'll just get all wet.",1,3037
2979,the first time my boyfriend slept over,0,76
2980,husband of 9 years announced he was gay,0,3473
2981,I don't like the thick ones. I can't hold on to them if they're too thick.,1,975
2982,You gotta bend your legs to get the thing in the hole.,1,2973
2983,"get inside, you can fit!",1,3143
2984,was walking down the street and spotted a man who was about 6 and a half feet tall passing by me,0,330
2985,"I like the long, skinny ones. Those are very in.",1,1198
2986,tried on the new dress I bought for myself,0,3575
2987,"Okay you just gotta swallow it fast 'cuz if you let it sit too long in your mouth, it will be too creamy to swallow!",1,188
2988,It wouldn't fit in the hole,1,1096
2989,Oh my god it's so big! And furry!,1,1272
2990,"So you take the cap off, stick it into me, count to ten and pull it out.",1,3270
2991,Go ahead and come,1,3156
2992,Dammit it fell out.,1,87
2993,"cousin and I found out that when a girl puts a flower in the right side of her hair, it means she's available",0,2395
2994,"Well, his is stiffer but yours is longer",1,3676
2995,"Use one finger, not your whole fist.",1,1662
2996,found out that my son is not really gay,0,2363
2997,"If the SIZE doesn't amaze you, the TASTE will!",1,657
2998,It's hard for you to slide into small spaces.,1,1308
2999,was sleeping because I had been sick,0,2949
3000,asked my mom if I could join my friends in getting lessons in self defense,0,815
3001,"Aw you popped my cherry! Wow, that's disgusting...",1,3539
3002,well I would need to wet it down before I slide down it.,1,3552
3003,got into an argument with a 7 year old,0,2603
3004,"Wow, it's amazing what you can do with your two fingers.",1,3691
3005,was riding the bus home from the Verizon store after getting my brand new EnV Touch,0,3711
3006,How much for a finger and a movie?,1,3626
3007,"Well, it's big and black...",1,2936
3008,girlfriend and I were exchanging some naughty pictures,0,3695
3009,was forced to go to the mall with my dad,0,3448
3010,I was going to tell you not to blow your load too early.,1,119
3011,"If you only do easy ones, then you'll be screwed when you come across a hard one.",1,624
3012,"managed to not think too much about how alone I feel living in a strange city, and I went out to find a quiet place to write and eat",0,846
3013,It is so big I have to use both hands.,1,614
3014,noticed a string was following behind our family cat,0,1023
3015,You need to quit sticking your fingers in things.,1,3783
3016,parents told me about how they met,0,2388
3017,had one of the worst panic attacks in years,0,3121
3018,Just keep shoving it into holes and you'll find the right one eventually.,1,757
3019,"It's really dry, do you want me to pull it out now?",1,1068
3020,I know. You're not supposed to rub off on me.,1,1181
3021,laughed so hard my milk went out my nose in front of the boy I liked,0,162
3022,lunch I ordered a coke,0,1798
3023,"Oh no, it's all wet...crap it penetrated through!",1,3117
3024,took my iPod to Walmart to replace the battery,0,2924
3025,It's so thick I can't get my hands around it.,1,594
3026,"Dillan, you squirted it on me! I'm wet!",1,1973
3027,it comes in spurts.,1,2045
3028," some people do it different ways , some use there hands and go rough and some just don't care and go easy.",1,953
3029,wow I've never seen any that thick before! I bet this means we can't fit as many in now.,1,938
3030,was performing in an orchestra concert,0,3123
3031,how about I rub and you squirt?,1,782
3032,was talked into having sex with my boyfriend of 4 years,0,1521
3033,I don't know how to go down on this thing.,1,3447
3034,got back my math test,0,3426
3035,was my final meeting with my psychologist who was helping me with my bipolar disorder,0,1790
3036,Why'd you take it out?! Put it back in!,1,2448
3037,Why does it get all wet like that?,1,2825
3038,"was my wedding day, and while I was standing next to my husband in front of all of our guests, I was rocking on my heels because I was nervous",0,1027
3039,It squirted all over my face and hands!,1,2499
3040,realized that a Ph,0,1464
3041,"paid $60 for a haircut from a professional stylist, only to walk out looking like Spock from Star Trek",0,1109
3042,"oh my knees hurt, can you remind me not to kneel next time?",1,2328
3043,had a pretty big erection while getting checked out at the airport,0,1234
3044,Find the hole with the tip and put it in. If you miss you will hear a sound. Push hard and keep it straight. Take your time so you don't mess up.,1,3816
3045,would you stop using your hands and just stick the damn thing in!,1,3650
3046,the smallest I'll go for is 3.5 inches.,1,611
3047,Stick it in your mouth and blow quickly.,1,3612
3048,Now don't jerk it too much or it'll fall off.,1,794
3049,WOW you must suck fast!,1,3080
3050,"learned that when blender jars aren't locked, they fly off the blender, into the air, hit you in the head and explode all over your kitchen",0,2495
3051,was having sex with my boyfriend when he started shaking really hard,0,862
3052,He just exploded all over me!,1,2730
3053,It's hard being on top.,1,3376
3054,Everybody in the hole!,1,3500
3055,was at my school's spaghetti dinner with my family,0,507
3056,"was looking at my recommendations on Amazon, which included several vibrators",0,121
3057,was working the lighting for a drama production,0,1159
3058,"Dang, I felt that one go in.",1,3007
3059,ran into an old student of mine at the grocery store,0,1375
3060,This game is called positions. You'll need a partner.,1,1183
3061,was leaving to go over to a friend's and my parents suddenly ask if I'm gay,0,537
3062,"oh f*** i cant take this, it's hurting my butt.",1,1807
3063,was at my boyfriend's house,0,1824
3064,teach English in Taiwan,0,2095
3065,"I could make sex, but it doesn't fit anywhere.",1,3075
3066,it keeps going in and popping out again!,1,2980
3067,"Don't finish before me! Wait for me, so I don't have to finish by myself!",1,2978
3068,"Oh yes, the long, thick ones are hard to maneuver without suffocating.",1,3271
3069,and my girlfriend were heading back to her place.,0,2143
3070,Are you a vegetarian?,1,2311
3071,"work, a woman came up to the counter and asked if we made sweet and sour chicken",0,158
3072,It's okay i get hit in the face with balls all the time!,1,1304
3073,I scream when I'm wet!,1,1439
3074,Just because your done doesn't mean I am!,1,2062
3075,was setting up my laptop's fingerprint scanner,0,2
3076,"Why the heck won't it go in? Oh, it's not stiff enough.",1,1484
3077,lost a bet with my girlfriend,0,3824
3078,...their mouths stretched in passion.,1,1473
3079,"mom revealed to me that when I was in Preschool, I used to get caught in the bathroom with little boys while I was feeling their no no area",0,3252
3080,woke up to 70 new text messages and 100 calls all from numbers I didn't know,0,952
3081,I wish we would have recorded that moment when the thing blew up and exploded all over my face!,1,2621
3082,dreamed I was getting married,0,3555
