,sentence,label,idx
2911,was telling my mother about my earrings hurting my ears,0,1626
2912,"boyfriend thought it would be romantic to pick me up, throw me over his shoulder and take me to the bedroom",0,203
2913,was fired from my volunteer job,0,826
2914,"sister came out to the family as being a lesbian, and wanted to invite her girlfriend over for us to meet her",0,2810
2915,learnt that the girl I love thinks Iâ€™m gay,0,1921
2916,"was driving my family home, when my 7 year old son had to pee",0,3287
2917,was walking down the street and spotted a man who was about 6 and a half feet tall passing by me,0,330
2918,was patting my kitten who was asleep underneath the blanket on my lap,0,683
2919,guys broke into my apartment to rob me at gunpoint,0,981
2920,usually you have to jerk it a couple times before it does that,1,83
2921," some people do it different ways , some use there hands and go rough and some just don't care and go easy.",1,953
2922,boyfriend of 4 years proposed to me,0,3243
2923,Your balls are perfect!,1,3128
2924,discovered that my son has an allergy to cats,0,2120
2925,my mother got remarried,0,1206
2926,"a joke, I hid under my parents' bed, hoping to scare them when they came home",0,26
2927,"had organised to go for an all day fishing trip, but had forgotten to book a day off",0,1971
2928,was camping,0,375
2929,"I'd pull mine out, but it's too hard to get out.",1,1433
2930,Ugh! I keep sucking and sucking and sucking as hard as I can but nothing is coming out!,1,3360
2931,Well at least we'll both go down together!,1,792
2932,"i have 2 balls in my mouth, I'm gonna put another in and blow",1,3144
2933,going down now.,1,896
2934,Just aim at the hole and shoot it in.,1,3282
2935,was watching Free Willy with my boyfriend,0,2402
2936,April fools I decided to set off the smoke detectors in my friends apartment while he was sleeping and saran wrap the outside of his bedroom doorway so he would smack into it,0,872
2937,"went to the store to buy some condoms for my girlfriend, Kim and I",0,836
2938,"It's just not fair, he keeps dangling it in my face and he just won't give it to me!",1,1469
2939,boss fired me because he said I was spending too much time surfing the internet,0,2678
2940,teenage son called me at work and started screaming abuse at me,0,2243
2941,but hes doing it so hard and fast!,1,401
2942,It squirted all over my face and hands!,1,2499
2943,TWSS,1,2911
2944,was snuggling with my neighbors four week old kitten while babysitting their kids,0,654
2945,was serving a family at the restaurant where I work,0,2265
2946,"Dude, you just blew it all over my face.",1,3078
2947,"can you go down, i need to finish",1,3333
2948,was shaving my balls with a blade razor because my electric trimmer had died and I had a big date with the girl of my dreams,0,2684
2949,"was shopping at COSTCO for a romantic evening with my girlfriend, I bought some flowers, dinner and a super pack of condoms, At the register behind me I heard somebody say Good thing my daughter has a responsible boyfriend",0,1261
2950,I can't it's too tight!,1,3897
2951,The dentist said I should just massage it nice and easy to make it feel harder.,1,3200
2952,Do you have an extra G-string?,1,3018
2953,"That was easy, I didn't even have to bang it.",1,1902
2954,boyfriend and I were in our room getting hot and heavy,0,808
2955,"Everyday I get rode on. First thing in the morning, I wake up and someones riding on me, its not just guys either, girls too. I get rode on long and hard and they just won't stop. I'm just tired of being ridden on while I'm not ready",1,1342
2956,I was running a cute guy was coming towards me,0,3744
2957,"How do you caulk it, because my husband nailed it but it wasn't filled.",1,1238
2958,"For example, life is highway, and I'm gonna ride it all night long.",1,456
2959,woke up to my five year old son picking off the scabs from his chicken pox and dropping them into my open mouth as I slept,0,2912
2960,You have to wrap your hands around it and rub it up and down vigorously.,1,3111
2961,boyfriend proposed to me at the zoo,0,2411
2962,Does it have be just one partner or can it be a three-way?,1,1465
2963,came home to find my younger daughter left her silly band collection on the carpet in front of the fireplace,0,3171
2964,"They look thick to begin with, but when you put them in your mouth it is really quite surprising our thick they really are.",1,1298
2965,"...but Harry, you are SO thick sometimes!",1,329
2966,"saw a spider in my bathtub, so instead of killing it, i decided to bring my dog inside the bathroom to kill the spider for me",0,437
2967,customer was rude to me and I was rude back,0,3900
2968,"confessing my love for my best friend, he looked at me and said I'm not feeling it",0,1383
2969,girlfriend of 8 years dumped me,0,3056
2970,This is going to be a big one! Here it comes!,1,473
2971,was reading through a local wedding mag's advice page,0,2944
2972,but then it'd be all dry and you couldn't spread it!,1,2194
2973,I cant suck that! It is way to large to fit in my mouth!,1,1178
2974,"buying some groceries, I walked back to my car",0,1777
2975,I had a horribly realistic dream where I was being robbed and had to swallow my wedding ring to save it,0,2196
2976,come on! just put it in your mouth and blow!,1,19
2977,was downtown with my boyfriend around Noon when we walked past a few guys who shouted out to me You're the most beautiful girl we've seen all day,0,885
2978,ran into an old student of mine at the grocery store,0,1375
2979,my sister's and dad's birthday,0,107
2980,got dumped because I was on my period,0,1444
2981,Aim for the Mouth!,1,462
2982,I can't get it out!,1,2392
2983," It looks like we have an uneven amount of people, some of us will have to form a threesome.",1,3129
2984,"I can't see it, can you make it bigger?",1,2616
2985,you just have to shove it in & pump hard.,1,2725
2986,"returned to my apartment to find everything reduced to ashes, hidden in black clouds of smoke",0,2766
2987,at a local bar,0,1622
2988,"It's hot, warm and tastes so good in my mouth.",1,883
2989,best friend lost her virginity in the backseat of a car,0,3756
2990,Oh that was a great entry boys.,1,1004
2991,had one of the worst panic attacks in years,0,3121
2992,"doctor examined my wrist, which is completely swollen and painful",0,2294
2993,"called my boyfriend and when he answered, I said the dirtiest thing I could think of to him on the phone",0,1688
2994,Damn I penetrated too far!,1,2134
2995,"was on the phone with my best guy friend, who I have loved for years",0,658
2996,girlfriend told me she lost her phone and not to call or text her,0,1617
2997,"a very crowded public restroom at a sporting arena, after looking to the man using the urinal to his right, my 6 year old son turns to address me on his left and exclaims, Daddy, that man's wiener is a lot bigger than yours! The whole bathroom heard and looked immediately at me",0,1905
2998,parents yelled at me for coming home at 1am this morning from a friend's birthday party.,0,3172
2999,squeeze it hard..massage it...pull it till all the color comes out...yes it can get a little dirty,1,546
3000,was taking a nap,0,2372
3001,"woke up with really dry, chapped lips",0,2705
3002,found out that when I masturbate at night while watching internet porn I cast a huge shadow on the curtain and the entire street is able to see it,0,1792
3003,that hole wasn't that big!,1,2880
3004,"boyfriend called, asking, before I could even talk, to bring a condom- NOW",0,824
3005,was in a public restroom taking a dump,0,2623
3006,You are not permitted to do that.,1,3411
3007,get to see my boyfriend again after a month,0,2767
3008,rescue squad unit responded to a 911 call from a woman who felt she was going to pass out,0,3854
3009,you have to go in hard and come out wet and breathless. You'll feel good when you're done.,1,2544
3010,admitted to my girlfriend that I'd kissed another girl five days before we got together,0,2115
3011,Aw! It just blew junk in my eye,1,3070
3012,woke up in the hospital,0,3567
3013,was my birthday,0,48
3014,picked up my 4-year-old daughter from day care,0,2400
3015,posted a status update on Facebook about how much I liked the Season Finale of NBC's Heroes,0,483
3016,I'm gonna go to the basement now and play with myself. Cya,1,313
3017,"called the florist and ordered a flower arrangement for my grandma, who I was told was sick",0,405
3018,was woken up to my mom playing the piano awfully,0,439
3019,took my cat to the vet,0,525
3020,surprise my girlfriend by turning up at her flat on her twenty-fourth birthday,0,1805
3021,was in a store using the only bathroom there,0,1603
3022,missed my flight,0,3943
3023," It's stuck again, help me get it out!",1,3061
3024,went to get a condom because my boyfriend and I were going to have sex for the first time,0,2496
3025,mom told my boyfriend all about how she had to be a parent volunteer when I was in kindergarten,0,2429
3026,You need to be long and hard or else if wont go in right and you wont be able to pull out right,1,1075
3027,finally got up the nerve to ask this really cute girl out I've had a crush on for over eight months,0,2878
3028,was at the beach with my buddy,0,1008
3029,I got blessed with Glenn's... so long!,1,2933
3030,"This is so hard, but I'm so hungry, I'd put anything in my mouth.",1,2035
3031,Look at the size of the things they're blowing! It's huge!,1,2055
3032,girlfriend thought she was stronger than me so we arm wrestled,0,1530
3033,We need at least 6 more inches before we can continue.,1,198
3034,boss fired me via text message,0,1497
3035,I can't stop it when you're going so hard!,1,301
3036,He just shoved his head in between my legs!,1,2442
