text,label,id
"On these three topics the various works are all agreed apart from minor variations.
",0,23802
"Except for 75% of the women, everyone in the whole world wants to have sex.
",1,9909
"Net income was 3m, including an extraordinary credit of 573,000.
",0,17293
"It's not a good idea to defuse a bomb using your favorite colors.
",1,8381
"If a series of events can go wrong, it will do so in the worst possible way.
",1,14708
"Greek stocks continue advance, end higher.
",0,20254
"Life lies not in living but in liking.
",0,24634
"He pressed home one more turn of the knife, just for effect.
",0,24579
"Longs Drug Store Corp Q2 net rises.
",0,27820
"I've Got Tears In My Ears From Lyin' On My Back and Cryin' Over You.
",1,3329
"Though these figures shock, they need to be put into perspective.
",0,21041
"April 1st. The day we are reminded of what we are on the other three hundred and sixty-four.
",1,13306
"Four out of five people think the 5th is an idiot.
",1,6376
"By nature knew he ech ascenscioun
",0,19002
"RMC rise after German rate cut continues.
",0,24089
"CRICKET-PAKISTAN 318-2 V ENGLAND -- LUNCH.
",0,31279
"It is not that I disagree with you, it is just that I'm not in full accord.
",1,15008
"When one door shuts, a hundred open.
",0,20820
"I think drinking and driving is terrible. You always spill it when you change gears...
",1,8124
"Isn't Disneyland a people trap operated by a mouse?
",1,3457
"All men can fly, but sadly, only in one direction - down.
",1,1101
"Adding manpower to a late software product makes it later.
",1,2364
"Move out, get a job, pay your own bills while you still know everything.
",1,8992
"How do I set the background and foreground to the same color?
",1,6527
"Eritrea to remove troops from disputed island.
",0,17415
"April Fools Day - This is the day upon which we are reminded of what we are on the other 364.
",1,3408
"I put instant coffee in a microwave and almost went back in time.
",1,5756
"Blues Night at Vale Centre, Cornholme, with ROGER SUTCLIFFE, ROXBURGH WOLFE.
",0,23432
"A skeptic is a person who when he sees the handwriting on the wall, claims it's a forgery.
",1,2201
"Mary had a little lamb. The doctor was surprised.
",1,7028
"As soon dies the calf as the cow.
",0,31587
"The fall of the leaf; is a whisper to the living.
",0,27712
"Industry is fortune's right hand, and frugality her left.
",0,28714
"None so keen at the hunting of wolves as the dog with wolf blood.
",0,25199
"A man heard that 90 percent of all accidents happen within 10 miles of the home...
",1,9351
"When I was young, we didn't have MTV. We had to take drugs and go to rock concerts.
",1,962
"Thou shalt not walk in on a dinner party and commence licking thy butt.
",1,44
"Men are like bank accounts. Without a lot of money, they don't generate much interest.
",1,4915
"Venezuela cement consumption falls 20 pct in Q2.
",0,27585
"My wife says I never listen to her. At least I think that's what she said.
",1,1725
"Always yeild to temptation, it may never come this way again.
",1,10450
"Always in the saddle, never on his way.
",0,28238
"A girl, a vineyard, an orchard, and a bean-field, are hard to watch.
",0,29238
"A friend's meat is soon ready.
",0,21078
"What do you call four bull fighters in quicksand? Quatro sinko.
",1,15550
"You never really learn to swear until you learn how to drive.
",1,9138
"This site does not host or receive funding from advertising.
",1,168
"When I die, I'm leaving my body to science fiction.
",1,2909
"RISK: Public humiliation and the death of thousands of innocent people.
",1,11646
"Patience, money, and time bring all things to pass.
",0,20363
"The student who does not surpass his master, fails his master.
",1,12644
"The rasp of carpentry wakes you.
",0,18062
"Plantations, pull Nairobi index further down.
",0,20173
"If you want breakfast in bed, sleep in the kitchen!
",1,9001
"If you did what you always did, you'll get what you always got.
",1,11634
"The world's one big prison, and I'm the warden. Luckily, I'm also asleep.
",1,2107
"In 1980, a Las Vegas hospital suspended workers for betting on when patients would die.
",1,3034
"Who is to judge the effect?
",0,28528
"Of a good beginning cometh a good end.
",0,18781
"Russian serial killer strikes again.
",0,30427
"A hundred men can make an encampment, but it requires a woman to make a home.
",0,25890
"If a vegetarian eats only vegetables, what does a humanitarian eat?
",1,13802
"The easier it is to get into a program, the harder it will be to get out.
",1,436
"As she hears the wedding march begin, three things are foremost in a bride's mind: Aisle, Altar, Hymn.
",1,7607
"Neither one can be depended on and they both move too fast.
",1,5386
"A dropped nut will seek the least level of accessibility.
",1,3940
"DEC expects to add other systems such as the AS/400 down the road.
",0,31474
"If it's stuck, force it. If it breaks, it needed replacing anyway.
",1,2641
"Guatemala rebels deny they intend to stay armed.
",0,22163
"Sprint enters Internet provider arena.
",0,22840
"I also consider that In re O. 1991 2 Q.B.
",0,21309
"He that hath done ill once will do it again.
",0,20918
"Scitex Corp senior executive leaves.
",0,22632
"WELLHUNG: OK, but I can`t see very well without them. I place the glasses on the night table.
",1,1574
"Debt burdens nearly always bring with them a sense of imprisonment.
",0,17742
"Maybe, man, but he's left it a bit late, eh?
",0,19395
"This has become an annual embarrassing exercise.
",0,17360
"I wept when I was born, and every day shows why.
",0,18323
"All distances are as the Devon crow flies.
",0,25416
"We expiate in old age the follies of our youth.
",0,27590
"This is a one line proof...if we start sufficiently far to the left.
",1,10057
"This is a story about four people named Everybody, Somebody, Anybody and Nobody.
",1,5138
"Users : Keep them dry and don't feed them after midnight.
",1,4001
"When you become used to never being alone, you may consider yourself Americanized.
",1,3225
"She said there'd be eggs come the longer days, said Philip.
",0,28414
"If you leap into a well, Providence is not bound to fetch you out.
",0,28897
"Be angry with a murderer, but keep your compassion for his victim.
",0,16477
"RTRS-AMLC National Weekly Report-Prices to Aug 26.
",0,18714
"Better give nothing than stolen alms.
",0,30307
"SuperLaugh.com Free eCards, Free Greeting Cards, Birthday Cards, Jokes, and Funny Pictures!
",1,3923
"GOLF-GERMAN OPEN FIRST ROUND SCORES.
",0,18957
"Challenge your preconceptions, or they will challenge you.
",0,23976
"I want you so much!!! Where the fuck are those darned bees?
",1,7422
"When a front line soldier overhears two General Staff officers conferring, he's fallen back too far.
",1,4108
"Africa mining exploration spending likely to soar.
",0,18938
"Might overcomes right.
",0,18211
"Age and wedlock tame man and beast.
",0,24062
"Speaking of Grey Poop on it... why would you want to?
",1,672
"Punishment awaits all offences.
",0,24210
"Not marble, nor the gilded monuments
",0,26544
"You've got to be trusted by the people that you lie to.
",1,291
"Mr. Weller's Return To The Chart World
",0,27645
"Fiddle: Friction of a horse's tail on a cat's entrails.
",1,733
"BALANCE - School District #400, Kan., at $85,000.
",0,20300
"If you are a host to your guest, be a host to his dog also.
",0,25383
"TOMORROW: One of the greatest labor saving devices of today.
",1,979
"Forint eases vs dlr, BCE mark futures most traded.
",0,23956
"Forwarded from Dave Wisneski, Robert Kissell, David Sonshine, and Ronald Poserina, Jr.
",1,4384
"Average temperature increases with the amount of clothing brought.
",1,1418
"Set the stitches by steaming lightly on wrong side, if pressing instructions permit.
",0,26173
"What happens if I want to try alternative forms of medicine?
",1,3925
"If we do not change our direction we are likely to end up where we are headed.
",1,6129
"How it should have been there and
",0,22112
"Do not give an opinion until it is asked for.
",0,31408
"Malvern, and you and Mig going to Ellerslie and Tim to Colwall.
",0,31770
"We do not count a man's years until he has nothing else to count.
",1,10544
"His wits are wool-gathering.
",0,24930
"Automobile - A mechanical device that runs up hills and down people.
",1,5824
"Why do they sell cigarettes at the gas station if you can't smoke there?
",1,9461
"If there is a worse time for something to go wrong, it will happen then.
",1,13886
"Two guys walk into a bar. The next one ducked ...
",1,7158
"INDICATORS - SLOVAKIA - UPDATED AUG 26.
",0,24796
"When misfortune comes in at the door, love flies out of the window.
",0,23801
"Don't adjust your mind, the fault is with reality.
",1,13223
"The death rate on Earth is: .... (computing) .... One per person.
",1,2380
"This might offer more opportunity for group work with relatives or residents.
",0,24502
"A poor man is all schemes.
",0,28681
"Union is strength.
",0,21772
"I keep telling myself that I am a pathological liar, but I am not sure if I believe it.
",1,11470
"That encompasses what we are trying to achieve.
",0,26759
"About the time we can make ends meet, somebody moves the ends.
",1,10815
"Karstadt H1 sales down slightly.
",0,22753
"Australian bond spreads widen vs dlr bloc.
",0,30783
"Two. One to change the bulb and the other to assume the existence of a ladder.
",1,1899
"Grayson cited fungi, insects and so forth.
",0,31442
"FOCUS- NEDLLOYD FIRST-HALF PROFITS SURPRISE MARKET.
",0,19662
"Between 31 and 35 she is like India, very hot, relaxed and convinced of her own beauty.
",1,7071
"Did you hear about the new Divorce Barbie?
",1,3932
"Instruction ends in the classroom, but education ends only with life.
",1,3393
"The earth covers the errors of the physician.
",0,24173
"Thus there are major differences between the SDP and both the two major parties.
",0,16629
"S. Dakota wheat 91 percent harvested vs 82 average.
",0,20942
"His doctor prescribed some pills, but they didn't help.
",1,10278
"I will always cherish the initial misconceptions I had about you.
",1,3754
"A nice box of chocolates provide your total daily intake of calories in one place. Isn't that handy?
",1,8573
"To whom the gods destroy, they first teach Windows...
",1,14503
"Desperate times call for desperate measures.
",0,29283
"Clinton doesn't know how to come clean..... Monica doesn't know how to clean cum.
",1,14646
"Always keep your words soft and sweet, just in case you have to eat them.
",1,155
"SWEETHEART: I'm sighing. Why don`t you take off your glasses?
",1,7642
"The concept of ch'i was not without local advantages.
",0,29088
"RTRS-Union to continue talks with Shell Australia.
",0,19904
"NO, this ISN'T burger king, and NO, you can't have it your way.
",1,2879
"If you don't pray in my school, I won't think in your church.
",1,2508
